He's acting suspicious.,He's being kinda shady.
I have a lot of charm.,I got mad rizz.
Let's hang out later.,Let’s vibe later.
That outfit is really stylish.,That fit is fire.
This situation is stressful.,This situation is sus.
I really enjoyed that movie.,That movie was a whole vibe.
That party was really fun,That party was phat
I'm feeling good today,I'm feelin' dope today
He's really cool,He's da bomb
She's attractive,She's a total babe
That outfit looks great,That outfit is on fleek
You're doing amazing,You're killin' it
Let's hang out soon,Let's chillax soon
This movie is really exciting,This movie is off the chain
He's charming,He's got mad rizz
That's an impressive skill,That's some serious flex
I'm really into this song,I'm vibing hard to this track
It's great to see you,"Good to see ya, fam"
Let's start this project,Let's get this bread
that party was really fun,that party was off the hizook!
you're really cool,you're da bomb!
I have a crush on her,"I'm totally crushing on her, no lie."
let's hang out later,"let's chill later, for sure."
that's really stylish,that's so fly!
you're really good at this,you've got mad skills!
everything is going well,everything is smooth sailing.
this outfit looks great,this outfit is on fleek!
he's really charming,he's got major rizz!
this moment is great,this moment is a vibe!
that's an interesting idea,that's a whole mood!
let's get together soon,let's link up soon!
I'm feeling good about this,I'm feeling super hyped about this!
that party was awesome,that party was da bomb
I think that song is really cool,that song is phat
let's go have some fun,let's bounce and kick it
you look great today,you are looking fly
that was a good time,that was a blast
I can’t believe how good that movie was,that movie was sick
I love your style,your style is on point
let's hang out later,let's chill later
that person is very attractive,that person has serious rizz
I’m really excited about this,I’m so hyped for this
that was really impressive,that was straight fire
we should definitely connect again,we gotta vibe again
that party was really fun,that party was phat
I can't believe how good this is,I'm totally tripping on this
you're acting really silly,you're being such a dweeb
I just got a new car,I just copped a new whip
this song is really good,this track is straight fire
I'm feeling great today,I'm feeling so fresh to death
let's hang out later,let's chillax later
that looks really nice,that's lookin' sharp
he's really charming,he's got mad rizz
this food is delicious,this food slaps
I can't believe what happened,I can't even right now
that outfit is stylish,that fit is on fire
that's really cool,that's phat
you're so funny,you're a real hoot
let's hang out,let's chill
I'm really tired,I'm totally wiped out
that's awesome,that's sick
I can't believe it,"no way, that's cray"
everything is going great,everything's on point
you're doing a great job,you're killing it
I really like your style,your drip is fire
that's a good idea,that's a vibe
let's connect soon,let's link up
you're very charming,you got that rizz
that party was really fun,that party was phat
I can't believe how cool this is,I can't believe how rad this is
let's hang out later,let's chill later
she is really pretty,she's a total babe
I'm really tired,I'm totally beat
that's really impressive,that's mad sick
I like your outfit,your fit is on point
this food is great,this food is bomb
I think he's charming,I think he's got major rizz
I'm excited for the weekend,I'm hyped for the weekend
that movie was really good,that movie was fire
let's go out for some fun,let's hit the vibes
I need to catch up on my sleep,I need to catch some Z's
That party was really fun.,That party was phat!
She's very attractive.,She's a total babe.
I'm feeling great today.,I'm feeling dope today.
Let's hang out later.,Let's chill later.
This outfit looks great.,This outfit is on fleek!
You really impressed me.,You totally crushed it!
I want to go to the beach.,I wanna hit the beach.
He's acting really silly.,He's being so random.
That person is charming.,They've got mad rizz.
I can't believe how cool that is.,That’s straight fire.
We should definitely do that.,We gotta vibe with that.
I'm feeling a little tired.,I'm lowkey drained.
that party was really fun,that party was the bomb
he's really cool,he's phat
I'm feeling great today,I'm feeling fly today
let's hang out later,let's chill later
she looks really good,she's hot
that's a great idea,that's a dope idea
I'm really busy right now,I'm swamped right now
he's acting really silly,he's being a goofball
I'm excited for this weekend,I'm hyped for the weekend
that outfit looks nice,that outfit is on fleek
he's really charming,he's got mad rizz
this place has a good vibe,this place is vibey
That party was really fun!,That party was phat!
She is really attractive.,She's a total babe.
